molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,PIC50
CHEMBL4224750,NCCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,587.5420000000003,7.080400000000005,3.0,7.0,3.767003889607846
CHEMBL4229218,N#Cc1ccc(Oc2ccc3nc(NCc4ccc(OCCCN)cc4)sc3c2)cc1.O=C(O)C(F)(F)F,inactive,544.5550000000003,5.933280000000003,3.0,8.0,3.962573502059376
CHEMBL4225787,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccccc4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,561.5860000000004,5.585970000000003,5.0,7.0,3.779891911959945
CHEMBL4225014,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(O)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,577.5850000000004,5.291570000000003,6.0,8.0,3.496209316942819
CHEMBL4226136,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,579.5760000000004,5.725070000000002,5.0,7.0,3.540607512240769
CHEMBL4225288,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,629.5830000000003,6.604770000000003,5.0,7.0,3.709965388637482
CHEMBL4225354,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,inactive,629.5830000000003,6.604770000000003,5.0,7.0,3.5686362358410126
CHEMBL4229102,N#Cc1ccc(Oc2ccc3nc(NCc4ccc(OCCCNC(=N)N)cc4)sc3c2)cc1.O=C(O)C(F)(F)F,inactive,586.5960000000003,5.457650000000003,5.0,8.0,3.486782399932061
CHEMBL4225603,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccccc3)cc2s1.O=C(O)C(F)(F)F,inactive,533.5720000000002,6.085900000000004,2.0,7.0,4.022276394711152
CHEMBL4224756,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(O)cc3)cc2s1.O=C(O)C(F)(F)F,inactive,549.5710000000003,5.7915000000000045,3.0,8.0,3.7825160557860937
CHEMBL4226924,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(F)cc3)cc2s1.O=C(O)C(F)(F)F,inactive,551.5620000000002,6.225000000000004,2.0,7.0,3.3080348972326394
CHEMBL4226078,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2s1.O=C(O)C(F)(F)F,inactive,601.5690000000003,7.104700000000005,2.0,7.0,3.6055483191737836
CHEMBL4225757,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3cccc(C(F)(F)F)c3)cc2s1.O=C(O)C(F)(F)F,inactive,601.5690000000003,7.104700000000005,2.0,7.0,3.6216020990518625
CHEMBL4226597,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(C#N)cc3)cc2s1.O=C(O)C(F)(F)F,inactive,558.5820000000003,5.957580000000004,2.0,8.0,3.484126156288321
CHEMBL4225492,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccccc3)cc2s1.O=C(O)C(F)(F)F,inactive,575.6130000000003,5.610270000000003,4.0,7.0,3.3027706572402824
CHEMBL4226327,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(O)cc3)cc2s1.O=C(O)C(F)(F)F,inactive,591.6120000000003,5.315870000000004,5.0,8.0,3.4788619162959638
CHEMBL4225227,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(F)cc3)cc2s1.O=C(O)C(F)(F)F,active,593.6030000000003,5.749370000000003,4.0,7.0,3.2831622767004753
CHEMBL4226080,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2s1.O=C(O)C(F)(F)F,active,643.6100000000002,6.629070000000003,4.0,7.0,3.6736641390712483
CHEMBL4224963,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3cccc(C(F)(F)F)c3)cc2s1.O=C(O)C(F)(F)F,active,643.6100000000002,6.629070000000003,4.0,7.0,3.112945621949043
CHEMBL4225815,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(C#N)cc3)cc2s1.O=C(O)C(F)(F)F,active,600.6230000000004,5.481950000000003,4.0,8.0,3.815308569182401
CHEMBL4226804,CN(C)CCCOc1ccc(CNc2nc3ccc(Oc4ccc(F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,active,565.5890000000003,6.803600000000005,2.0,7.0,3.0
CHEMBL4227653,CN(C)CCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,active,615.5960000000002,7.683300000000006,2.0,7.0,3.958607314841775
CHEMBL4226674,CN(C)CCCOc1ccc(CN(C)c2nc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,active,629.6230000000003,7.7076000000000064,1.0,7.0,4.267606240177032
CHEMBL4227450,CN(C)CCCOc1ccc(CN(C)c2nc3ccc(Oc4ccc(C#N)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,active,586.6360000000003,6.560480000000005,1.0,8.0,4.1938200260161125
CHEMBL376915,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,active,340.37500000000006,4.018600000000003,3.0,5.0,6.0
CHEMBL4251381,CC(C)CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,inactive,342.391,4.098500000000003,3.0,5.0,6.318758762624412
CHEMBL4238346,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(CC=C3CCCC3)c(O)c21,inactive,366.41300000000024,4.552800000000003,3.0,5.0,6.337242168318426
CHEMBL4242828,CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1cccc(O)c1)O2,inactive,340.375,4.018600000000003,3.0,5.0,5.991399828238082
CHEMBL1537093,CC(C)=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,active,340.375,4.018600000000003,3.0,5.0,6.0
CHEMBL4461512,Cc1ccc(CCN2CC[C@H](CNC(=O)c3cc(C(C)C)no3)C2)cc1C(F)(F)F,inactive,423.47900000000016,4.419620000000004,1.0,4.0,5.118615343229427
CHEMBL4560282,CC(C)Cc1cc(CNC(=O)C2C3CN(Cc4ccccc4)CC32)nn1-c1ccccc1,active,428.5800000000001,4.065000000000003,1.0,4.0,4.966978555317089
CHEMBL4524656,CC(C)Cc1cc(C(=O)NCC2C3CN(CCC(C)(C)C)CC23)nn1-c1ccccc1,inactive,422.61700000000013,4.414600000000004,1.0,4.0,5.052076380168273
CHEMBL4457557,NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1,inactive,359.4250000000002,4.060500000000002,2.0,2.0,4.47755576649368
CHEMBL4648577,CN(C)CCCCCSC1=Nc2ccccc2C(CC(=O)NCc2ccc(F)cc2)N1c1ccc(-c2ccc(F)cc2)cc1,inactive,612.7900000000003,8.352200000000005,1.0,5.0,5.559090917934782
CHEMBL4642980,O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccc(-c2ccc(F)cc2)cc1)NCc1ccccc1,inactive,620.8380000000002,8.747300000000003,1.0,5.0,6.585026652029182
CHEMBL4645030,CN(C)CCCCCSC1=Nc2ccccc2C(CC(=O)NCc2ccc(F)cc2)N1c1ccc(-c2ccccc2)cc1,inactive,594.8000000000003,8.213100000000008,1.0,5.0,5.503070351926785
CHEMBL4647557,O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccc(-c2ccccc2)cc1)NCc1ccc(F)cc1,inactive,620.8380000000002,8.747300000000005,1.0,5.0,3.5589335933607367
CHEMBL4643629,O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccc(-c2ccccc2)cc1)NCc1ccccc1,inactive,602.8480000000002,8.608200000000005,1.0,5.0,5.161150909262744
CHEMBL4636176,CN(C)CCCCCSC1=Nc2ccccc2C(CC(=O)NCc2ccc(F)cc2)N1c1ccccc1,inactive,518.7020000000002,6.546100000000006,1.0,5.0,3.0797201053670515
CHEMBL4645813,CN(C)CCCCCSC1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccccc1,inactive,500.7120000000002,6.407000000000007,1.0,5.0,4.860120913598763
CHEMBL4642558,O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccccc1)NCc1ccc(F)cc1,inactive,544.7400000000004,7.0803000000000065,1.0,5.0,4.240861183718834
CHEMBL4636912,O=C(CC1c2ccccc2N=C(SCCCCCN2CCCC2)N1c1ccccc1)NCc1ccccc1,inactive,526.7500000000003,6.9412000000000065,1.0,5.0,5.112945621949043
CHEMBL394956,CN(C)CCCCCN(C)C1=Nc2ccccc2C(CC(=O)NCc2ccccc2)N1c1ccc(-c2ccccc2)cc1,inactive,573.7850000000003,7.272600000000009,1.0,5.0,5.443697499232712
CHEMBL452076,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,inactive,492.52800000000013,4.275800000000004,1.0,8.0,4.619788758288394
CHEMBL1551597,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,inactive,491.6510000000003,6.034500000000006,1.0,4.0,5.698970004336019
CHEMBL4759180,NC(N)=NCCCOc1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1.O=C(O)C(F)(F)F,inactive,518.4920000000002,4.406800000000002,4.0,5.0,4.3979400086720375
CHEMBL4754749,NC(N)=NCCCOc1ccc(C(=O)N2c3ccccc3Oc3ccccc32)cc1.O=C(O)C(F)(F)F,inactive,516.4760000000002,4.446400000000003,3.0,5.0,3.785156151952302
CHEMBL4740547,CN(C)CCCOc1ccc(C(=O)Nc2ccccc2Oc2ccc(F)cc2)cc1,inactive,408.4730000000001,5.2008000000000045,1.0,4.0,4.267606240177032
CHEMBL4741422,CN(C)CCCOc1ccc(C(=O)Nc2ccccc2Oc2ccccc2)cc1,active,390.4830000000001,5.0617000000000045,1.0,4.0,4.721246399047171
CHEMBL4764424,Cc1cccc(C)c1Oc1ccccc1NC(=O)c1ccc(OCCCN(C)C)cc1,active,418.53700000000026,5.678540000000006,1.0,4.0,4.259637310505756
CHEMBL4742798,CN(C)CCCOc1ccc(C(=O)N2c3ccccc3Oc3ccccc32)cc1,,388.4670000000001,5.101300000000005,0.0,4.0,4.259637310505756
CHEMBL4791782,CN(C)CCCOc1ccc(C(=O)N2c3ccccc3CCc3ccccc32)cc1,,400.52200000000016,5.094200000000005,0.0,3.0,3.96657624451305
CHEMBL4781385,CN(C)CCCOc1ccc(C(=O)N2c3ccccc3C=Cc3ccccc32)cc1,,398.5060000000001,5.479400000000005,0.0,3.0,3.9913998282380825
CHEMBL4794579,O=C(c1ccc(OCCCN2CCCC2)cc1)N1c2ccccc2Oc2ccccc21,,414.5050000000001,5.635500000000005,0.0,4.0,4.309803919971486
CHEMBL4741821,O=C(c1ccc(OCCCN2CCCC2)cc1)N1c2ccccc2CCc2ccccc21,,426.5600000000002,5.628400000000006,0.0,3.0,3.958607314841775
CHEMBL4749090,O=C(c1ccc(OCCCN2CCCC2)cc1)N1c2ccccc2C=Cc2ccccc21,,424.5440000000001,6.013600000000006,0.0,3.0,3.94692155651658
CHEMBL4741805,O=C(c1ccc(OCCCN2CCOCC2)cc1)N1c2ccccc2Oc2ccccc21,,430.5040000000001,4.871900000000005,0.0,5.0,3.876148359032914
CHEMBL4794057,O=C(c1ccc(OCCCN2CCOCC2)cc1)N1c2ccccc2CCc2ccccc21,,442.55900000000014,4.864800000000005,0.0,4.0,4.096910013008056
CHEMBL4749956,O=C(c1ccc(OCCCN2CCOCC2)cc1)N1c2ccccc2C=Cc2ccccc21,,440.54300000000006,5.250000000000005,0.0,4.0,3.714442690992226
CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,,277.261,3.473600000000002,2.0,2.0,7.522878745280337
CHEMBL1684950,CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,,380.41,4.566000000000003,1.0,3.0,7.017728766960431
